"lang","file","core_extended","speaker",wd_ID,wd,"start","end",mc-zero,"ref","tx","ft","mb_ID","mb","doreco-mb-algn","ps","gl","ph_ID","ph","refind","isnref"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002720,"χuru",841.343,841.603,"****","0188_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa q’aˁl.an c̊uc̊ːura χuru sab.","The middle brother brought (another) one [= a gazelle].","m004415 m004416","χ uru","**** ****","v:pred","carry FUT","p010161 p010162 p010163 p010164","X u r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002721,"sab",841.603,841.903,"****","0188_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa q’aˁl.an c̊uc̊ːura χuru sab.","The middle brother brought (another) one [= a gazelle].","m004417 m004418","sa b","**** ****","np:p","one NSG","p010165 p010166 p010167","s a b","0090","new"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002722,"<p:>",841.903,842.575,"<p:>","<p:>","<p:>","<p:>","m004419","<p:>","<p:>","<p:>","<p:>","p010168","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002723,"q’aˁlan",842.575,842.955,"## _ _","0189_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːura dubk’un χuru ǯejran.","The middle brother killed a gazelle and brought it back.","m004420 m004421","q’aˁl.a n","**** ****","ln_np","middle GEN","p010169 p010170 p010171 p010172 p010173","q_> a_?\ l a n","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002724,"c̊uc̊ːura",842.955,843.374,"****","0189_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːura dubk’un χuru ǯejran.","The middle brother killed a gazelle and brought it back.","m004422 m004423","c̊uc̊ːu ra","**** ****","np.h:a==other","brother(ERG) ADD","p010174 p010175 p010176 p010177 p010178 p010179","tS_w u t:S_w u r a","0018","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002725,"dubk’u",843.374,843.756,"#cv _ _ | 0.h:a_cv 0018 _ | 0:p 0090 _","0189_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːura dubk’un χuru ǯejran.","The middle brother killed a gazelle and brought it back.","m004424 m004425 m004426 m004427","du b k’ un","**** **** **** ****","v:pred","PFV NSG kill PCVB","p010180 p010181 p010182 p010183 p010184","d u b k_> u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002726,"χuru",843.756,844.023,"% _ _","0189_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːura dubk’un χuru ǯejran.","The middle brother killed a gazelle and brought it back.","m004428 m004429","χ uru","**** ****","v:pred","carry FUT","p010185 p010186 p010187 p010188","X u r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002727,"ǯejran",844.023,844.635,"****","0189_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːura dubk’un χuru ǯejran.","The middle brother killed a gazelle and brought it back.","m004430","ǯejran","****","np:p","gazelle(ABS)","p010189 p010190 p010191 p010192 p010193 p010194","dZ e j r a n","0090","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002728,"<p:>",844.635,845.150,"<p:>","<p:>","<p:>","<p:>","m004431","<p:>","<p:>","<p:>","<p:>","p010195","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002729,"q’aˁlan",845.150,845.551,"## _ _ | #cv _ _","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004432 m004433","q’aˁl.a n","**** ****","ln_np","middle GEN","p010196 p010197 p010198 p010199 p010200","q_> a_?\ l a n","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002730,"c̊uc̊ːu",845.551,845.863,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004434","c̊uc̊ːu","****","ln_np.h:poss","brother","p010201 p010202 p010203 p010204","tS_w u t:S_w u","0018","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002731,"χpːirra",845.863,846.558,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004435 m004436","χpːir ra","**** ****","np.h:s_cv==other","wife(ABS) ADD","p010205 p010206 p010207 p010208 p010209 p010210","X p: i r r a","0055","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002732,"<p:>",846.558,846.798,"<p:>","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004437","<p:>","<p:>","<p:>","<p:>","p010211","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002733,"dap’u",846.798,847.251,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004438 m004439 m004440","d ap’ u","**** **** ****","v:pred","PFV do PCVB","p010212 p010213 p010214 p010215","d a p_> u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002734,"ʔip’rub",847.251,847.748,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004441 m004442 m004443","ip’ ru b","**** **** ****","np:p","<NSG>eat FUT.PTCP NSG","p010216 p010217 p010218 p010219 p010220 p010221","? i p_> r u b","0091","bridging"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002735,"aˁʁuˁru",847.748,848.148,"% _ _","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004444 m004445","aˁʁ uˁru","**** ****","v:pred","(PL)come FUT","p010222 p010223 p010224 p010225 p010226","a_?\ R u_?\ r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002736,"murar",848.148,848.398,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004446 m004447","mu rar","**** ****","dem_pro.h:s","PROX PL(ABS)","p010227 p010228 p010229 p010230 p010231","m u r a r","0092","bridging"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002737,"c’ib",848.398,848.628,"#cv _ _ | 0.h:s_cv 0092 _","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004448","c’ib","****","other","little","p010232 p010233 p010234","ts_> i b","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002738,"furs",848.628,848.968,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004449","furs","****","other:pred","proud","p010235 p010236 p010237 p010238","f u r s","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002739,"kaǯisi",848.968,849.638,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004450 m004451 m004452 m004453","k a ǯi si","**** **** **** ****","cop==other","CONT be ICVB like","p010239 p010240 p010241 p010242 p010243 p010244","k a dZ i s i","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002740,"<p:>",849.638,850.048,"<p:>","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004454","<p:>","<p:>","<p:>","<p:>","p010245","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002741,"ǯejranǯin",850.048,850.718,"#cv _ _","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004455 m004456","ǯejran.ǯi n","**** ****","ln_np","gazelle GEN","p010246 p010247 p010248 p010249 p010250 p010251 p010252 p010253 p010254","dZ e j r a n dZ i n","0090","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002742,"jikːun",850.718,851.048,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004457 m004458","jikː.u n","**** ****","ln_np","meat GEN","p010255 p010256 p010257 p010258 p010259","j i k: u n","0093","bridging"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002743,"ip’rub",851.048,851.448,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004459 m004460 m004461","ip’ ru b","**** **** ****","np:s_cv","<NSG>eat FUT.PTCP NSG","p010260 p010261 p010262 p010263 p010264","i p_> r u b","0091","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002744,"xaǯi",851.448,851.728,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004462 m004463 m004464","x a ǯi","**** **** ****","v:pred","APUD be ICVB","p010265 p010266 p010267 p010268","x a dZ i","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002745,"pačːihǯiz",851.728,852.518,"****","0190_DoReCo_doreco_taba1259_mc_tabasaran_horse","q’aˁl.an c̊uc̊ːun χpːirra dap’u ip’rub aˁʁuˁru murar, c’ib furs kaǯisi ǯejran.ǯin jikː.un ip’rub xaǯi pačːih.ǯiz.","The wife of the middle brother prepared the food and they went, very proud that they've brought the meat of a gazelle.","m004465 m004466","pačːih.ǯi z","**** ****","np.h:g","king DAT","p010269 p010270 p010271 p010272 p010273 p010274 p010275 p010276","p a t:S i h dZ i z","0046","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002746,"<p:>",852.518,853.200,"<p:>","<p:>","<p:>","<p:>","m004467","<p:>","<p:>","<p:>","<p:>","p010277","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002747,"qa",853.200,853.611,"##neg _ _","0191_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu pačːih.ǯiz qana q’abul šuldar.","However, the king was again not satisfied.","m004468","qa","****","other","then","p010278 p010279","q a","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002748,"<p:>",853.611,854.052,"<p:>","0191_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu pačːih.ǯiz qana q’abul šuldar.","However, the king was again not satisfied.","m004469","<p:>","<p:>","<p:>","<p:>","p010280","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002749,"mu",854.052,854.712,"****","0191_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu pačːih.ǯiz qana q’abul šuldar.","However, the king was again not satisfied.","m004470","mu","****","ln_dem","PROX(ATTR)","p010281 p010282","m u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002750,"<p:>",854.712,856.730,"<p:>","0191_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu pačːih.ǯiz qana q’abul šuldar.","However, the king was again not satisfied.","m004471","<p:>","<p:>","<p:>","<p:>","p010283","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002751,"pačːihǯiz",856.730,857.365,"****","0191_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu pačːih.ǯiz qana q’abul šuldar.","However, the king was again not satisfied.","m004472 m004473","pačːih.ǯi z","**** ****","np.h:obl","king DAT","p010284 p010285 p010286 p010287 p010288 p010289 p010290 p010291","p a t:S i h dZ i z","0046","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002752,"qana",857.365,857.709,"****","0191_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu pačːih.ǯiz qana q’abul šuldar.","However, the king was again not satisfied.","m004474 m004475","qa na","**** ****","other==other","then ADD","p010292 p010293 p010294 p010295","q a n a","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002753,"q’abul",857.709,858.135,"****","0191_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu pačːih.ǯiz qana q’abul šuldar.","However, the king was again not satisfied.","m004476","q’abul","****","other","satisfied","p010296 p010297 p010298 p010299 p010300","q_> a b u l","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002754,"šuldar",858.135,858.717,"****","0191_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu pačːih.ǯiz qana q’abul šuldar.","However, the king was again not satisfied.","m004477 m004478","šul dar","**** ****","v:pred","become FUT.NEG","p010301 p010302 p010303 p010304 p010305 p010306","S u l d a r","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002755,"<p:>",858.717,859.009,"<p:>","<p:>","<p:>","<p:>","m004479","<p:>","<p:>","<p:>","<p:>","p010307","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002756,"kːundarzuz",859.009,859.588,"##ds.neg _ _ | 0.1:ncs 0046 _ | 0:p 0091 _","0192_DoReCo_doreco_taba1259_mc_tabasaran_horse","kːundarzuz k’ur, bagahq’a ap’udar.","He said, I don't want (the food), he did not even come close (to the food).","m004480 m004481 m004482 m004483","kːun dar zu z","**** **** **** ****","v:pred==rv-pro_1_ncs","want FUT.NEG 1SG DAT","p010308 p010309 p010310 p010311 p010312 p010313 p010314 p010315 p010316","k: u n d a r z u z","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002757,"k’ur",859.588,859.889,"****","0192_DoReCo_doreco_taba1259_mc_tabasaran_horse","kːundarzuz k’ur, bagahq’a ap’udar.","He said, I don't want (the food), he did not even come close (to the food).","m004484","k’ur","****","other","CIT","p010317 p010318 p010319","k_> u r","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002758,"<p:>",859.889,860.489,"<p:>","0192_DoReCo_doreco_taba1259_mc_tabasaran_horse","kːundarzuz k’ur, bagahq’a ap’udar.","He said, I don't want (the food), he did not even come close (to the food).","m004485","<p:>","<p:>","<p:>","<p:>","p010320","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002759,"bagahq’a",860.489,861.169,"##neg _ _ | 0.h:a 0046 _","0192_DoReCo_doreco_taba1259_mc_tabasaran_horse","kːundarzuz k’ur, bagahq’a ap’udar.","He said, I don't want (the food), he did not even come close (to the food).","m004486 m004487","bagah q’a","**** ****","other==other","near PRT","p010321 p010322 p010323 p010324 p010325 p010326 p010327","b a g a h q_> a","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002760,"ap’udar",861.169,861.660,"****","0192_DoReCo_doreco_taba1259_mc_tabasaran_horse","kːundarzuz k’ur, bagahq’a ap’udar.","He said, I don't want (the food), he did not even come close (to the food).","m004488 m004489 m004490","ap’ u dar","**** **** ****","v:pred","do FUT NEG","p010328 p010329 p010330 p010331 p010332 p010333","a p_> u d a r","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002761,"<p:>",861.660,862.879,"<p:>","<p:>","<p:>","<p:>","m004491","<p:>","<p:>","<p:>","<p:>","p010334","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002762,"bic’i",862.879,863.252,"## _ _","0193_DoReCo_doreco_taba1259_mc_tabasaran_horse","bic’i c̊uc̊ːu dušun χuru.","The little brother went and carried (a gazelle) [back with him].","m004492","bic’i","****","ln_adj","small","p010335 p010336 p010337 p010338","b i ts_> i","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002763,"c̊uc̊ːu",863.252,863.734,"****","0193_DoReCo_doreco_taba1259_mc_tabasaran_horse","bic’i c̊uc̊ːu dušun χuru.","The little brother went and carried (a gazelle) [back with him].","m004493","c̊uc̊ːu","****","np.h:a","brother(ERG)","p010339 p010340 p010341 p010342","tS_w u t:S_w u","0023","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w002764,"<p:>",863.734,863.896,"<p:>","0193_DoReCo_doreco_taba1259_mc_tabasaran_horse","bic’i c̊uc̊ːu dušun χuru.","The little brother went and carried (a gazelle) [back with him].","m004494","<p:>","<p:>","<p:>","<p:>","p010343","<p:>","<p:>","<p:>"
